ì˙ït,éûä‘,çáåv,íjê´,èóê´,20ë„,30ë„,40ë„,50ë„,60ë„,70çŒà»è„,ãèèZé“,ãŒñ±é“,óàäXé“,ïΩãœíjê´,ïΩãœèóê´,ïΩãœ20ë„,ïΩãœ30ë„,ïΩãœ40ë„,ïΩãœ50ë„,ïΩãœ60ë„,ïΩãœ70çŒà»è„,ïΩãœãèèZé“,ïΩãœãŒñ±é“,ïΩãœóàäXé“
2024-10-15,7éûîº,33,0,33,0,0,0,33,0,0,0,0,33,0,33,0,0,0,33,0,0,0,0,33
2024-10-15,8éû,151,61,90,0,90,61,0,0,0,61,90,0,61,90,0,90,61,0,0,0,61,90,0
2024-10-15,8éûîº,250,160,90,136,90,0,23,0,0,136,90,23,160,90,136,90,0,23,0,0,136,90,23
2024-10-15,9éû,259,169,90,136,90,0,33,0,0,136,90,33,169,90,136,90,0,33,0,0,136,90,33
2024-10-15,9éûîº,255,136,119,136,90,0,29,0,0,136,90,29,136,119,136,90,0,29,0,0,136,90,29
2024-10-15,10éû,210,28,182,0,90,62,58,0,0,0,90,120,28,182,0,90,62,58,0,0,0,90,120
2024-10-15,10éûîº,255,28,227,0,90,62,28,35,39,39,90,126,28,227,0,90,62,28,35,39,39,90,126
2024-10-15,11éû,283,101,182,0,90,132,28,0,33,33,90,160,101,182,0,90,132,28,0,33,33,90,160
2024-10-15,11éûîº,671,129,542,0,416,166,55,0,33,33,233,404,129,542,0,416,166,55,0,33,33,233,404
2024-10-15,12éû,748,224,524,0,505,165,44,0,33,33,90,625,224,524,0,505,165,44,0,33,33,90,625
2024-10-15,12éûîº,817,226,591,0,442,170,138,32,33,126,90,601,226,591,0,442,170,138,32,33,126,90,601
2024-10-15,13éû,780,126,654,0,353,131,200,62,33,126,90,565,126,654,0,353,131,200,62,33,126,90,565
2024-10-15,13éûîº,874,180,694,0,353,131,297,91,0,0,90,784,180,694,0,353,131,297,91,0,0,90,784
2024-10-15,14éû,1067,361,706,159,353,131,282,91,49,29,90,948,361,706,159,353,131,282,91,49,29,90,948
2024-10-15,14éûîº,1224,337,887,159,455,160,351,98,0,29,90,1105,337,887,159,455,160,351,98,0,29,90,1105
2024-10-15,15éû,1678,674,1004,159,455,309,608,146,0,29,90,1559,674,1004,159,455,309,608,146,0,29,90,1559
2024-10-15,15éûîº,1866,710,1156,159,455,309,815,127,0,0,90,1776,710,1156,159,455,309,815,127,0,0,90,1776
2024-10-15,16éû,2088,919,1169,159,455,399,850,111,112,0,90,1998,919,1169,159,455,399,850,111,112,0,90,1998
2024-10-15,16éûîº,2154,1020,1134,159,272,407,1059,144,112,33,90,2031,1020,1134,159,272,407,1059,144,112,33,90,2031
2024-10-15,17éû,2721,1253,1468,159,272,419,1485,242,142,63,90,2569,1253,1468,159,272,419,1485,242,142,63,90,2569
2024-10-15,17éûîº,3595,1644,1951,600,272,398,1887,364,71,0,90,3505,1644,1951,600,272,398,1887,364,71,0,90,3505
2024-10-15,18éû,3916,1782,2134,600,373,364,2138,383,56,0,191,3726,1782,2134,600,373,364,2138,383,56,0,191,3726
2024-10-15,18éûîº,4048,1680,2368,560,416,577,2060,412,22,269,90,3689,1680,2368,560,416,577,2060,412,22,269,90,3689
2024-10-15,19éû,3217,1350,1867,436,416,363,1598,380,22,176,90,2951,1350,1867,436,416,363,1598,380,22,176,90,2951
2024-10-15,19éûîº,3024,1410,1614,436,338,363,1483,381,22,29,90,2905,1410,1614,436,338,363,1483,381,22,29,90,2905
2024-10-15,20éû,2880,1338,1542,436,338,293,1438,351,22,0,90,2791,1338,1542,436,338,293,1438,351,22,0,90,2791
2024-10-15,20éûîº,2757,1215,1542,436,338,230,1409,321,22,0,90,2668,1215,1542,436,338,230,1409,321,22,0,90,2668
2024-10-15,21éû,3370,1613,1757,560,564,294,1537,391,22,0,172,3198,1613,1757,560,564,294,1537,391,22,0,172,3198
2024-10-15,21éûîº,2604,1158,1446,560,472,103,1196,249,22,0,82,2522,1158,1446,560,472,103,1196,249,22,0,82,2522
2024-10-15,22éû,1512,482,1030,436,246,39,612,156,22,0,0,1513,482,1030,436,246,39,612,156,22,0,0,1513
2024-10-15,22éûîº,1151,342,809,436,246,0,317,128,22,0,0,1151,342,809,436,246,0,317,128,22,0,0,1151
2024-10-15,23éû,705,286,419,436,0,0,150,97,22,0,0,706,286,419,436,0,0,150,97,22,0,0,706
2024-10-15,23éûîº,189,157,32,0,0,0,100,66,22,0,0,189,157,32,0,0,0,100,66,22,0,0,189
2024-10-15,24éû,35,35,0,0,0,0,35,0,0,0,0,35,35,0,0,0,0,35,0,0,0,0,35
2024-10-15,24éûîº,61,61,0,0,0,0,35,0,26,0,0,61,61,0,0,0,0,35,0,26,0,0,61
2024-10-15,25éû,35,35,0,0,0,0,35,0,0,0,0,35,35,0,0,0,0,35,0,0,0,0,35
2024-10-15,25éûîº,35,35,0,0,0,0,35,0,0,0,0,35,35,0,0,0,0,35,0,0,0,0,35
2024-10-15,26éû,35,35,0,0,0,0,35,0,0,0,0,35,35,0,0,0,0,35,0,0,0,0,35
2024-10-15,26éûîº,35,35,0,0,0,0,35,0,0,0,0,35,35,0,0,0,0,35,0,0,0,0,35
2024-10-15,27éû,35,35,0,0,0,0,35,0,0,0,0,35,35,0,0,0,0,35,0,0,0,0,35
2024-10-15,27éûîº,35,35,0,0,0,0,35,0,0,0,0,35,35,0,0,0,0,35,0,0,0,0,35
2024-10-15,28éû,35,35,0,0,0,0,35,0,0,0,0,35,35,0,0,0,0,35,0,0,0,0,35
2024-10-15,28éûîº,79,79,0,0,0,44,35,0,0,0,0,79,79,0,0,0,44,35,0,0,0,0,79
2024-10-16,5éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-16,5éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-16,6éû,32,32,0,0,0,0,32,0,0,0,0,32,32,0,0,0,0,32,0,0,0,0,32
2024-10-16,6éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-16,7éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-16,7éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-16,8éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-16,8éûîº,122,122,0,0,72,49,0,0,0,0,0,122,122,0,0,72,49,0,0,0,0,0,122
2024-10-16,9éû,324,144,180,0,216,71,37,0,0,0,180,144,144,180,0,216,71,37,0,0,0,180,144
2024-10-16,9éûîº,399,0,399,0,143,179,37,0,39,39,267,92,0,399,0,143,179,37,0,39,39,267,92
2024-10-16,10éû,684,285,399,0,216,293,102,0,73,101,319,264,285,399,0,216,293,102,0,73,101,319,264
2024-10-16,10éûîº,444,202,242,0,72,226,70,0,73,101,124,218,202,242,0,72,226,70,0,73,101,124,218
2024-10-16,11éû,537,374,163,0,72,200,128,62,73,131,209,197,374,163,0,72,200,128,62,73,131,209,197
2024-10-16,11éûîº,1263,455,808,0,400,413,111,147,191,131,472,659,455,808,0,400,413,111,147,191,131,472,659
2024-10-16,12éû,1059,292,767,0,400,299,58,144,157,39,387,632,292,767,0,400,299,58,144,157,39,387,632
2024-10-16,12éûîº,1403,505,898,0,516,517,99,113,157,69,386,948,505,898,0,516,517,99,113,157,69,386,948
2024-10-16,13éû,1264,532,732,155,206,484,99,55,262,73,360,831,532,732,155,206,484,99,55,262,73,360,831
2024-10-16,13éûîº,1415,576,839,521,206,420,61,55,150,39,296,1079,576,839,521,206,420,61,55,150,39,296,1079
2024-10-16,14éû,1382,463,919,521,350,301,35,63,111,29,228,1124,463,919,521,350,301,35,63,111,29,228,1124
2024-10-16,14éûîº,1128,532,596,155,403,241,117,65,144,0,292,836,532,596,155,403,241,117,65,144,0,292,836
2024-10-16,15éû,1413,698,715,155,553,480,117,65,39,0,292,1120,698,715,155,553,480,117,65,39,0,292,1120
2024-10-16,15éûîº,1855,817,1038,463,535,540,145,131,39,0,292,1562,817,1038,463,535,540,145,131,39,0,292,1562
2024-10-16,16éû,1631,772,859,586,291,480,168,65,39,0,292,1339,772,859,586,291,480,168,65,39,0,292,1339
2024-10-16,16éûîº,2001,829,1172,686,464,573,133,65,79,39,292,1670,829,1172,686,464,573,133,65,79,39,292,1670
2024-10-16,17éû,2934,1242,1692,1296,448,851,133,126,79,39,292,2602,1242,1692,1296,448,851,133,126,79,39,292,2602
2024-10-16,17éûîº,3348,1610,1738,1688,762,667,133,62,33,143,292,2912,1610,1738,1688,762,667,133,62,33,143,292,2912
2024-10-16,18éû,3140,1619,1521,1808,714,430,123,30,33,143,240,2756,1619,1521,1808,714,430,123,30,33,143,240,2756
2024-10-16,18éûîº,3051,1578,1473,1741,714,462,73,59,0,295,240,2515,1578,1473,1741,714,462,73,59,0,295,240,2515
2024-10-16,19éû,2734,1477,1257,1370,641,524,133,66,0,265,240,2228,1477,1257,1370,641,524,133,66,0,265,240,2228
2024-10-16,19éûîº,2570,1361,1209,1260,572,493,177,66,0,173,240,2157,1361,1209,1260,572,493,177,66,0,173,240,2157
2024-10-16,20éû,2681,1328,1353,1260,715,493,144,66,0,316,240,2124,1328,1353,1260,715,493,144,66,0,316,240,2124
2024-10-16,20éûîº,2689,1561,1128,1416,630,500,142,0,0,143,240,2306,1561,1128,1416,630,500,142,0,0,143,240,2306
2024-10-16,21éû,2243,1434,809,1250,662,233,97,0,0,143,154,1946,1434,809,1250,662,233,97,0,0,143,154,1946
2024-10-16,21éûîº,1445,869,576,1046,268,63,66,0,0,0,63,1381,869,576,1046,268,63,66,0,0,0,63,1381
2024-10-16,22éû,866,546,320,511,252,63,39,0,0,0,63,802,546,320,511,252,63,39,0,0,0,63,802
2024-10-16,22éûîº,503,183,320,256,183,63,0,0,0,0,63,439,183,320,256,183,63,0,0,0,0,63,439
2024-10-16,23éû,314,58,256,256,58,0,0,0,0,0,0,315,58,256,256,58,0,0,0,0,0,0,315
2024-10-16,23éûîº,256,0,256,256,0,0,0,0,0,0,0,256,0,256,256,0,0,0,0,0,0,0,256
2024-10-16,24éû,29,29,0,0,0,0,0,29,0,29,0,0,29,0,0,0,0,0,29,0,29,0,0
2024-10-16,24éûîº,29,29,0,0,0,0,0,29,0,29,0,0,29,0,0,0,0,0,29,0,29,0,0
2024-10-16,25éû,29,29,0,0,0,0,0,29,0,29,0,0,29,0,0,0,0,0,29,0,29,0,0
2024-10-16,25éûîº,29,29,0,0,0,0,0,29,0,29,0,0,29,0,0,0,0,0,29,0,29,0,0
2024-10-16,26éû,91,91,0,0,0,61,0,29,0,91,0,0,91,0,0,0,61,0,29,0,91,0,0
2024-10-16,26éûîº,91,91,0,0,0,61,0,29,0,91,0,0,91,0,0,0,61,0,29,0,91,0,0
2024-10-16,27éû,29,29,0,0,0,0,0,29,0,29,0,0,29,0,0,0,0,0,29,0,29,0,0
2024-10-16,27éûîº,78,78,0,0,0,49,0,29,0,29,0,49,78,0,0,0,49,0,29,0,29,0,49
2024-10-16,28éû,29,29,0,0,0,0,0,29,0,29,0,0,29,0,0,0,0,0,29,0,29,0,0
2024-10-16,28éûîº,29,29,0,0,0,0,0,29,0,29,0,0,29,0,0,0,0,0,29,0,29,0,0
2024-10-17,5éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-17,5éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-17,6éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-17,6éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-17,7éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-17,7éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-17,8éû,304,113,191,0,191,113,0,0,0,0,243,61,113,191,0,191,113,0,0,0,0,243,61
2024-10-17,8éûîº,180,51,129,0,90,51,39,0,0,0,141,39,51,129,0,90,51,39,0,0,0,141,39
2024-10-17,9éû,249,120,129,0,158,51,39,0,0,0,210,39,120,129,0,158,51,39,0,0,0,210,39
2024-10-17,9éûîº,210,120,90,0,158,51,0,0,0,0,210,0,120,90,0,158,51,0,0,0,0,210,0
2024-10-17,10éû,296,120,176,0,158,138,0,0,0,0,297,0,120,176,0,158,138,0,0,0,0,297,0
2024-10-17,10éûîº,686,153,533,0,341,273,32,0,39,39,297,350,153,533,0,341,273,32,0,39,39,297,350
2024-10-17,11éû,947,244,703,0,418,427,61,0,39,193,297,455,244,703,0,418,427,61,0,39,193,297,455
2024-10-17,11éûîº,1626,411,1215,256,561,489,172,29,116,255,440,930,411,1215,256,561,489,172,29,116,255,440,930
2024-10-17,12éû,1539,388,1151,256,561,477,135,29,80,163,455,921,388,1151,256,561,477,135,29,80,163,455,921
2024-10-17,12éûîº,1433,463,970,256,471,529,37,59,80,163,393,877,463,970,256,471,529,37,59,80,163,393,877
2024-10-17,13éû,1479,408,1071,256,572,469,37,30,114,135,494,849,408,1071,256,572,469,37,30,114,135,494,849
2024-10-17,13éûîº,1558,551,1007,378,578,396,61,30,112,135,376,1046,551,1007,378,578,396,61,30,112,135,376,1046
2024-10-17,14éû,1832,529,1303,378,578,580,144,37,112,135,346,1350,529,1303,378,578,580,144,37,112,135,346,1350
2024-10-17,14éûîº,1675,654,1021,211,578,488,180,103,112,135,346,1193,654,1021,211,578,488,180,103,112,135,346,1193
2024-10-17,15éû,1672,781,891,333,501,503,119,103,112,135,346,1190,781,891,333,501,503,119,103,112,135,346,1190
2024-10-17,15éûîº,1680,824,856,333,554,396,218,99,79,101,346,1233,824,856,333,554,396,218,99,79,101,346,1233
2024-10-17,16éû,1933,973,960,379,682,448,245,99,79,101,398,1433,973,960,379,682,448,245,99,79,101,398,1433
2024-10-17,16éûîº,1805,964,841,492,546,384,168,101,112,101,398,1306,964,841,492,546,384,168,101,112,101,398,1306
2024-10-17,17éû,2003,1081,922,492,546,554,203,129,79,101,398,1503,1081,922,492,546,554,203,129,79,101,398,1503
2024-10-17,17éûîº,2805,1291,1514,855,728,781,233,129,79,193,398,2214,1291,1514,855,728,781,233,129,79,193,398,2214
2024-10-17,18éû,2579,1125,1454,869,679,629,287,33,79,193,245,2139,1125,1454,869,679,629,287,33,79,193,245,2139
2024-10-17,18éûîº,2017,767,1250,652,591,382,212,66,111,134,245,1637,767,1250,652,591,382,212,66,111,134,245,1637
2024-10-17,19éû,1903,686,1217,517,674,382,184,33,111,134,245,1523,686,1217,517,674,382,184,33,111,134,245,1523
2024-10-17,19éûîº,1822,772,1050,653,424,382,187,63,111,334,155,1332,772,1050,653,424,382,187,63,111,334,155,1332
2024-10-17,20éû,1906,963,943,776,424,385,149,60,111,304,155,1447,963,943,776,424,385,149,60,111,304,155,1447
2024-10-17,20éûîº,1592,963,629,776,324,248,71,60,111,304,151,1137,963,629,776,324,248,71,60,111,304,151,1137
2024-10-17,21éû,1707,1144,563,781,434,244,102,33,111,304,151,1251,1144,563,781,434,244,102,33,111,304,151,1251
2024-10-17,21éûîº,1035,751,284,287,383,182,71,0,111,134,151,750,751,284,287,383,182,71,0,111,134,151,750
2024-10-17,22éû,863,541,322,159,383,133,76,0,111,101,151,610,541,322,159,383,133,76,0,111,101,151,610
2024-10-17,22éûîº,748,426,322,159,241,133,76,27,111,101,68,578,426,322,159,241,133,76,27,111,101,68,578
2024-10-17,23éû,428,240,188,0,180,133,76,0,39,101,68,259,240,188,0,180,133,76,0,39,101,68,259
2024-10-17,23éûîº,329,171,158,0,0,214,76,0,39,101,0,228,171,158,0,0,214,76,0,39,101,0,228
2024-10-17,24éû,147,29,118,0,0,81,37,29,0,29,0,118,29,118,0,0,81,37,29,0,29,0,118
2024-10-17,24éûîº,147,29,118,0,0,81,37,29,0,29,0,118,29,118,0,0,81,37,29,0,29,0,118
2024-10-17,25éû,81,0,81,0,0,81,0,0,0,0,0,81,0,81,0,0,81,0,0,0,0,0,81
2024-10-17,25éûîº,264,0,264,0,183,81,0,0,0,0,0,264,0,264,0,183,81,0,0,0,0,0,264
2024-10-17,26éû,264,0,264,0,183,81,0,0,0,0,0,264,0,264,0,183,81,0,0,0,0,0,264
2024-10-17,26éûîº,264,0,264,0,183,81,0,0,0,0,0,264,0,264,0,183,81,0,0,0,0,0,264
2024-10-17,27éû,81,0,81,0,0,81,0,0,0,0,0,81,0,81,0,0,81,0,0,0,0,0,81
2024-10-17,27éûîº,81,0,81,0,0,81,0,0,0,0,0,81,0,81,0,0,81,0,0,0,0,0,81
2024-10-17,28éû,81,0,81,0,0,81,0,0,0,0,0,81,0,81,0,0,81,0,0,0,0,0,81
2024-10-17,28éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-18,5éû,37,37,0,0,0,37,0,0,0,0,0,37,37,0,0,0,37,0,0,0,0,0,37
2024-10-18,5éûîº,37,37,0,0,0,37,0,0,0,0,0,37,37,0,0,0,37,0,0,0,0,0,37
2024-10-18,6éû,37,37,0,0,0,37,0,0,0,0,0,37,37,0,0,0,37,0,0,0,0,0,37
2024-10-18,6éûîº,67,67,0,0,0,37,30,0,0,0,0,67,67,0,0,0,37,30,0,0,0,0,67
2024-10-18,7éû,99,99,0,0,0,99,0,0,0,61,0,37,99,0,0,0,99,0,0,0,61,0,37
2024-10-18,7éûîº,285,193,92,0,64,191,30,0,0,154,0,131,193,92,0,64,191,30,0,0,154,0,131
2024-10-18,8éû,332,240,92,0,64,191,30,0,46,92,46,193,240,92,0,64,191,30,0,46,92,46,193
2024-10-18,8éûîº,307,215,92,0,64,243,0,0,0,154,51,101,215,92,0,64,243,0,0,0,154,51,101
2024-10-18,9éû,345,215,130,0,64,243,37,0,0,154,89,101,215,130,0,64,243,37,0,0,154,89,101
2024-10-18,9éûîº,345,215,130,0,64,243,37,0,0,154,89,101,215,130,0,64,243,37,0,0,154,89,101
2024-10-18,10éû,347,217,130,0,64,246,37,0,0,154,37,155,217,130,0,64,246,37,0,0,154,37,155
2024-10-18,10éûîº,639,253,386,256,64,246,73,0,0,154,37,448,253,386,256,64,246,73,0,0,154,37,448
2024-10-18,11éû,1025,241,784,518,64,255,117,69,0,154,37,833,241,784,518,64,255,117,69,0,154,37,833
2024-10-18,11éûîº,1216,250,966,518,207,346,117,27,0,154,232,830,250,966,518,207,346,117,27,0,154,232,830
2024-10-18,12éû,1130,343,787,256,207,406,177,83,0,187,232,710,343,787,256,207,406,177,83,0,187,232,710
2024-10-18,12éûîº,1470,607,863,391,275,406,205,191,0,187,262,1020,607,863,391,275,406,205,191,0,187,262,1020
2024-10-18,13éû,1770,786,984,550,366,432,201,221,0,217,416,1136,786,984,550,366,432,201,221,0,217,416,1136
2024-10-18,13éûîº,2095,917,1178,550,579,592,245,127,0,246,488,1361,917,1178,550,579,592,245,127,0,246,488,1361
2024-10-18,14éû,2217,839,1378,527,690,506,313,178,0,216,488,1512,839,1378,527,690,506,313,178,0,216,488,1512
2024-10-18,14éûîº,2072,961,1111,271,779,444,362,185,29,187,450,1434,961,1111,271,779,444,362,185,29,187,450,1434
2024-10-18,15éû,2003,1033,970,159,715,547,277,241,63,217,450,1335,1033,970,159,715,547,277,241,63,217,450,1335
2024-10-18,15éûîº,2344,976,1368,159,934,717,285,184,63,187,450,1706,976,1368,159,934,717,285,184,63,187,450,1706
2024-10-18,16éû,2208,772,1436,159,828,724,194,237,63,154,450,1603,772,1436,159,828,724,194,237,63,154,450,1603
2024-10-18,16éûîº,2009,740,1269,159,760,600,163,262,63,154,450,1404,740,1269,159,760,600,163,262,63,154,450,1404
2024-10-18,17éû,1995,840,1155,159,582,764,212,243,33,154,450,1390,840,1155,159,582,764,212,243,33,154,450,1390
2024-10-18,17éûîº,1742,812,930,159,423,593,233,266,67,187,398,1157,812,930,159,423,593,233,266,67,187,398,1157
2024-10-18,18éû,1513,816,697,159,322,540,345,112,33,187,297,1029,816,697,159,322,540,345,112,33,187,297,1029
2024-10-18,18éûîº,1311,601,710,159,404,356,167,118,105,217,297,796,601,710,159,404,356,167,118,105,217,297,796
2024-10-18,19éû,1317,626,691,159,488,356,159,82,71,184,297,836,626,691,159,488,356,159,82,71,184,297,836
2024-10-18,19éûîº,1111,605,506,159,405,326,126,22,71,61,350,699,605,506,159,405,326,126,22,71,61,350,699
2024-10-18,20éû,1119,526,593,159,405,369,64,50,71,61,437,620,526,593,159,405,369,64,50,71,61,437,620
2024-10-18,20éûîº,946,440,506,159,405,229,31,50,71,61,297,587,440,506,159,405,229,31,50,71,61,297,587
2024-10-18,21éû,870,364,506,0,405,280,62,50,71,61,297,511,364,506,0,405,280,62,50,71,61,297,511
2024-10-18,21éûîº,712,327,385,0,315,275,0,50,71,61,207,443,327,385,0,315,275,0,50,71,61,207,443
2024-10-18,22éû,837,525,312,136,171,270,119,27,111,198,63,575,525,312,136,171,270,119,27,111,198,63,575
2024-10-18,22éûîº,787,458,329,0,88,319,205,62,111,61,0,726,458,329,0,88,319,205,62,111,61,0,726
2024-10-18,23éû,505,333,172,0,88,293,96,27,0,61,63,380,333,172,0,88,293,96,27,0,61,63,380
2024-10-18,23éûîº,266,266,0,0,88,148,0,29,0,91,0,174,266,0,0,88,148,0,29,0,91,0,174
2024-10-18,24éû,99,99,0,0,0,99,0,0,0,61,0,37,99,0,0,0,99,0,0,0,61,0,37
2024-10-18,24éûîº,37,37,0,0,0,37,0,0,0,0,0,37,37,0,0,0,37,0,0,0,0,0,37
2024-10-18,25éû,118,37,81,0,0,118,0,0,0,0,0,118,37,81,0,0,118,0,0,0,0,0,118
2024-10-18,25éûîº,118,37,81,0,0,118,0,0,0,0,0,118,37,81,0,0,118,0,0,0,0,0,118
2024-10-18,26éû,118,37,81,0,0,118,0,0,0,0,0,118,37,81,0,0,118,0,0,0,0,0,118
2024-10-18,26éûîº,180,99,81,0,0,180,0,0,0,61,0,118,99,81,0,0,180,0,0,0,61,0,118
2024-10-18,27éû,81,0,81,0,0,81,0,0,0,0,0,81,0,81,0,0,81,0,0,0,0,0,81
2024-10-18,27éûîº,81,0,81,0,0,81,0,0,0,0,0,81,0,81,0,0,81,0,0,0,0,0,81
2024-10-18,28éû,81,0,81,0,0,81,0,0,0,0,0,81,0,81,0,0,81,0,0,0,0,0,81
2024-10-18,28éûîº,37,37,0,0,0,37,0,0,0,0,0,37,37,0,0,0,37,0,0,0,0,0,37
2024-10-19,5éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-19,5éûîº,31,0,31,0,0,0,31,0,0,0,0,31,0,31,0,0,0,31,0,0,0,0,31
2024-10-19,6éû,31,0,31,0,0,0,31,0,0,0,0,31,0,31,0,0,0,31,0,0,0,0,31
2024-10-19,6éûîº,90,27,63,0,0,0,31,60,0,0,0,91,27,63,0,0,0,31,60,0,0,0,91
2024-10-19,7éû,58,27,31,0,0,0,31,27,0,0,0,58,27,31,0,0,0,31,27,0,0,0,58
2024-10-19,7éûîº,27,27,0,0,0,0,0,27,0,0,0,27,27,0,0,0,0,0,27,0,0,0,27
2024-10-19,8éû,278,135,143,0,143,49,58,27,0,143,0,135,135,143,0,143,49,58,27,0,143,0,135
2024-10-19,8éûîº,281,77,204,0,143,49,68,20,0,143,0,138,77,204,0,143,49,68,20,0,143,0,138
2024-10-19,9éû,264,27,237,0,143,0,68,52,0,143,0,121,27,237,0,143,0,68,52,0,143,0,121
2024-10-19,9éûîº,561,97,464,233,0,234,47,0,46,0,0,562,97,464,233,0,234,47,0,46,0,0,562
2024-10-19,10éû,1223,319,904,233,530,346,73,0,39,101,0,1122,319,904,233,530,346,73,0,39,101,0,1122
2024-10-19,10éûîº,1531,428,1103,233,599,455,203,0,39,101,0,1430,428,1103,233,599,455,203,0,39,101,0,1430
2024-10-19,11éû,1996,577,1419,233,657,757,247,60,39,101,0,1894,577,1419,233,657,757,247,60,39,101,0,1894
2024-10-19,11éûîº,2171,706,1465,233,818,671,240,152,56,61,0,2110,706,1465,233,818,671,240,152,56,61,0,2110
2024-10-19,12éû,2441,987,1454,233,1000,705,294,152,56,61,0,2380,987,1454,233,1000,705,294,152,56,61,0,2380
2024-10-19,12éûîº,3116,1655,1461,500,963,922,414,260,56,184,63,2868,1655,1461,500,963,922,414,260,56,184,63,2868
2024-10-19,13éû,3122,1767,1355,500,781,1017,506,227,89,184,165,2773,1767,1355,500,781,1017,506,227,89,184,165,2773
2024-10-19,13éûîº,3744,2055,1689,500,1041,1464,439,264,33,184,165,3395,2055,1689,500,1041,1464,439,264,33,184,165,3395
2024-10-19,14éû,3609,2038,1571,748,825,1350,409,240,33,154,165,3290,2038,1571,748,825,1350,409,240,33,154,165,3290
2024-10-19,14éûîº,3182,1762,1420,617,857,1044,420,208,33,154,205,2823,1762,1420,617,857,1044,420,208,33,154,205,2823
2024-10-19,15éû,3720,1897,1823,799,1053,1311,425,131,0,246,165,3309,1897,1823,799,1053,1311,425,131,0,246,165,3309
2024-10-19,15éûîº,3271,1709,1562,675,976,1140,346,133,0,154,165,2952,1709,1562,675,976,1140,346,133,0,154,165,2952
2024-10-19,16éû,3601,2140,1461,982,1346,753,377,141,0,154,165,3282,2140,1461,982,1346,753,377,141,0,154,165,3282
2024-10-19,16éûîº,4513,2876,1637,1848,1375,612,535,141,0,61,101,4350,2876,1637,1848,1375,612,535,141,0,61,101,4350
2024-10-19,17éû,5395,3541,1854,2470,1629,675,445,174,0,205,101,5089,3541,1854,2470,1629,675,445,174,0,205,101,5089
2024-10-19,17éûîº,5157,3490,1667,2455,1335,782,341,205,37,238,165,4754,3490,1667,2455,1335,782,341,205,37,238,165,4754
2024-10-19,18éû,4139,2864,1275,1791,967,845,292,205,37,238,63,3837,2864,1275,1791,967,845,292,205,37,238,63,3837
2024-10-19,18éûîº,3763,2708,1055,1937,684,753,245,105,37,61,63,3637,2708,1055,1937,684,753,245,105,37,61,63,3637
2024-10-19,19éû,4159,2865,1294,1937,822,910,271,138,78,154,63,3941,2865,1294,1937,822,910,271,138,78,154,63,3941
2024-10-19,19éûîº,4577,3307,1270,1937,1062,849,469,170,88,154,63,4360,3307,1270,1937,1062,849,469,170,88,154,63,4360
2024-10-19,20éû,5108,3709,1399,2209,1102,899,568,240,88,198,150,4759,3709,1399,2209,1102,899,568,240,88,198,150,4759
2024-10-19,20éûîº,3898,2766,1132,1234,1057,851,443,273,37,61,150,3686,2766,1132,1234,1057,851,443,273,37,61,150,3686
2024-10-19,21éû,2934,1628,1306,1046,980,485,254,131,37,61,63,2808,1628,1306,1046,980,485,254,131,37,61,63,2808
2024-10-19,21éûîº,2243,1125,1118,775,814,379,137,99,37,144,63,2035,1125,1118,775,814,379,137,99,37,144,63,2035
2024-10-19,22éû,1567,651,916,539,606,285,26,44,66,144,63,1359,651,916,539,606,285,26,44,66,144,63,1359
2024-10-19,22éûîº,1076,406,670,416,312,237,0,44,66,144,63,868,406,670,416,312,237,0,44,66,144,63,868
2024-10-19,23éû,570,191,379,256,85,147,0,44,37,61,0,508,191,379,256,85,147,0,44,37,61,0,508
2024-10-19,23éûîº,850,191,659,536,85,147,0,44,37,61,0,788,191,659,536,85,147,0,44,37,61,0,788
2024-10-19,24éû,187,102,85,0,85,102,0,0,0,61,0,125,102,85,0,85,102,0,0,0,61,0,125
2024-10-19,24éûîº,125,40,85,0,85,40,0,0,0,0,0,125,40,85,0,85,40,0,0,0,0,0,125
